timestamp,VWC,temp_soil,temp_room,VWC_predict
2017/11/23 01:55,0.363,19.4,16.82,0.281942
2017/11/23 02:00,0.363,19.4,16.82,0.281942
2017/11/23 02:05,0.363,19.4,16.84,0.281827
2017/11/23 02:10,0.363,19.3,16.82,0.280842
2017/11/23 02:15,0.363,19.3,16.84,0.280727
2017/11/23 02:20,0.363,19.3,16.82,0.280842
2017/11/23 02:25,0.363,19.3,16.82,0.280842
2017/11/23 02:30,0.363,19.3,16.82,0.280842
2017/11/23 02:35,0.363,19.2,16.79,0.279915
2017/11/23 02:40,0.363,19.2,16.77,0.28003
2017/11/23 02:45,0.363,19.2,16.72,0.280318
2017/11/23 02:50,0.363,19.2,16.7,0.280433
2017/11/23 02:55,0.363,19.2,16.68,0.280548
2017/11/23 03:00,0.363,19.2,16.63,0.280837
2017/11/23 03:05,0.363,19.1,16.58,0.280025
2017/11/23 03:10,0.363,19.1,16.53,0.280313
2017/11/23 03:15,0.363,19.1,16.48,0.280601
2017/11/23 03:20,0.363,19.1,16.41,0.281004
2017/11/23 03:25,0.363,19.1,16.37,0.281235
2017/11/23 03:30,0.363,19.1,16.34,0.281408
2017/11/23 03:35,0.363,19,16.29,0.280596
2017/11/23 03:40,0.363,19,16.27,0.280711
2017/11/23 03:45,0.363,19,16.25,0.280826
2017/11/23 03:50,0.363,19,16.29,0.280596
2017/11/23 03:55,0.363,19,16.29,0.280596
2017/11/23 04:00,0.363,18.9,16.25,0.279726
2017/11/23 04:05,0.363,18.9,16.22,0.279899
2017/11/23 04:10,0.363,18.9,16.17,0.280187
2017/11/23 04:15,0.363,18.9,16.15,0.280302
2017/11/23 04:20,0.363,18.8,16.13,0.279317
2017/11/23 04:25,0.363,18.8,16.13,0.279317
2017/11/23 04:30,0.363,18.8,16.1,0.27949
2017/11/23 04:35,0.363,18.8,16.1,0.27949
2017/11/23 04:40,0.363,18.8,16.08,0.279605
2017/11/23 04:45,0.363,18.8,16.06,0.279721
2017/11/23 04:50,0.363,18.8,16.06,0.279721
2017/11/23 04:55,0.363,18.8,16.06,0.279721
2017/11/23 05:00,0.363,18.8,16.06,0.279721
2017/11/23 05:05,0.363,18.7,16.06,0.278621
2017/11/23 05:10,0.363,18.7,16.03,0.278794
2017/11/23 05:15,0.363,18.7,16.03,0.278794
2017/11/23 05:20,0.363,18.7,16.01,0.278909
2017/11/23 05:25,0.363,18.7,16.01,0.278909
2017/11/23 05:30,0.363,18.7,16.01,0.278909
2017/11/23 05:35,0.363,18.6,16.01,0.277809
2017/11/23 05:40,0.363,18.6,16.01,0.277809
2017/11/23 05:45,0.363,18.6,16.01,0.277809
2017/11/23 05:50,0.363,18.6,15.98,0.277982
2017/11/23 05:55,0.363,18.6,15.98,0.277982
2017/11/23 06:00,0.363,18.6,15.96,0.278097
2017/11/23 06:05,0.363,18.6,15.94,0.278212
2017/11/23 06:10,0.363,18.6,15.94,0.278212
2017/11/23 06:15,0.363,18.5,15.94,0.277112
2017/11/23 06:20,0.363,18.5,15.94,0.277112
2017/11/23 06:25,0.363,18.5,15.96,0.276997
2017/11/23 06:30,0.363,18.5,15.96,0.276997
2017/11/23 06:35,0.363,18.4,15.96,0.275897
2017/11/23 06:40,0.363,18.4,15.96,0.275897
2017/11/23 06:45,0.363,18.4,15.96,0.275897
2017/11/23 06:50,0.363,18.4,15.96,0.275897
2017/11/23 06:55,0.363,18.4,15.96,0.275897
2017/11/23 07:00,0.363,18.4,15.96,0.275897
2017/11/23 07:05,0.363,18.4,15.98,0.275781
2017/11/23 07:10,0.363,18.4,15.96,0.275897
2017/11/23 07:15,0.363,18.4,16.01,0.275609
2017/11/23 07:20,0.363,18.4,16.01,0.275609
2017/11/23 07:25,0.363,18.4,16.03,0.275493
2017/11/23 07:30,0.363,18.3,16.08,0.274105
2017/11/23 07:35,0.363,18.3,16.1,0.27399
2017/11/23 07:40,0.363,18.3,16.1,0.27399
2017/11/23 07:45,0.363,18.3,16.1,0.27399
2017/11/23 07:50,0.362,18.3,16.1,0.27399
2017/11/23 07:55,0.362,18.3,16.08,0.274105
2017/11/23 08:00,0.363,18.3,16.08,0.274105
2017/11/23 08:05,0.363,18.3,16.1,0.27399
2017/11/23 08:10,0.363,18.2,16.1,0.27289
2017/11/23 08:15,0.363,18.2,16.08,0.273005
2017/11/23 08:20,0.363,18.2,16.1,0.27289
2017/11/23 08:25,0.363,18.2,16.13,0.272717
2017/11/23 08:30,0.362,18.2,16.1,0.27289
2017/11/23 08:35,0.363,18.2,16.13,0.272717
2017/11/23 08:40,0.362,18.2,16.08,0.273005
2017/11/23 08:45,0.362,18.2,16.06,0.27312
2017/11/23 08:50,0.363,18.2,16.01,0.273408
2017/11/23 08:55,0.363,18.2,16.01,0.273408
2017/11/23 09:00,0.362,18.2,16.01,0.273408
2017/11/23 09:05,0.362,18.2,16.03,0.273293
2017/11/23 09:10,0.362,18.2,16.06,0.27312
2017/11/23 09:15,0.362,18.2,16.08,0.273005
2017/11/23 09:20,0.362,18.2,16.03,0.273293
2017/11/23 09:25,0.362,18.1,16.03,0.272193
2017/11/23 09:30,0.362,18.1,16.03,0.272193
2017/11/23 09:35,0.362,18.1,16.01,0.272308
2017/11/23 09:40,0.362,18.1,16.01,0.272308
2017/11/23 09:45,0.362,18.1,16.03,0.272193
2017/11/23 09:50,0.362,18.1,16.08,0.271905
2017/11/23 09:55,0.362,18,16.1,0.27069
2017/11/23 10:00,0.362,18,16.13,0.270517
2017/11/23 10:05,0.362,18,16.13,0.270517
2017/11/23 10:10,0.362,18,16.15,0.270402
2017/11/23 10:15,0.362,18,16.17,0.270286
2017/11/23 10:20,0.362,18,16.15,0.270402
2017/11/23 10:25,0.362,18,16.2,0.270113
2017/11/23 10:30,0.362,18,16.22,0.269998
2017/11/23 10:35,0.362,18,16.2,0.270113
2017/11/23 10:40,0.362,18,16.27,0.26971
2017/11/23 10:45,0.362,18,16.29,0.269595
2017/11/23 10:50,0.362,18,16.25,0.269825
2017/11/23 10:55,0.362,18,16.25,0.269825
2017/11/23 11:00,0.362,18,16.25,0.269825
2017/11/23 11:05,0.362,18,16.22,0.269998
2017/11/23 11:10,0.362,18,16.25,0.269825
2017/11/23 11:15,0.362,18,16.29,0.269595
2017/11/23 11:20,0.362,18,16.29,0.269595
2017/11/23 11:25,0.362,18,16.29,0.269595
2017/11/23 11:30,0.362,18,16.34,0.269307
2017/11/23 11:35,0.362,18,16.34,0.269307
2017/11/23 11:40,0.362,18,16.32,0.269422
2017/11/23 11:45,0.362,18,16.27,0.26971
2017/11/23 11:50,0.362,18,16.27,0.26971
2017/11/23 11:55,0.361,18,16.25,0.269825
2017/11/23 12:00,0.361,18,16.25,0.269825
2017/11/23 12:05,0.362,18,16.22,0.269998
2017/11/23 12:10,0.361,18,16.22,0.269998
2017/11/23 12:15,0.361,17.9,16.2,0.269013
2017/11/23 12:20,0.361,18,16.22,0.269998
2017/11/23 12:25,0.361,18,16.25,0.269825
2017/11/23 12:30,0.361,17.9,16.27,0.26861
2017/11/23 12:35,0.361,17.9,16.27,0.26861
2017/11/23 12:40,0.361,17.9,16.27,0.26861
2017/11/23 12:45,0.361,17.9,16.32,0.268322
2017/11/23 12:50,0.361,18,16.37,0.269134
2017/11/23 12:55,0.361,18,16.41,0.268903
2017/11/23 13:00,0.361,18,16.44,0.268731
2017/11/23 13:05,0.361,18,16.44,0.268731
2017/11/23 13:10,0.361,17.9,16.41,0.267803
2017/11/23 13:15,0.361,17.9,16.41,0.267803
2017/11/23 13:20,0.361,17.9,16.44,0.26763
2017/11/23 13:25,0.361,17.9,16.44,0.26763
2017/11/23 13:30,0.361,17.9,16.41,0.267803
2017/11/23 13:35,0.361,17.9,16.44,0.26763
2017/11/23 13:40,0.361,17.9,16.39,0.267919
2017/11/23 13:45,0.361,17.9,16.39,0.267919
2017/11/23 13:50,0.361,17.9,16.37,0.268034
2017/11/23 13:55,0.36,17.9,16.37,0.268034
2017/11/23 14:00,0.361,17.9,16.37,0.268034
2017/11/23 14:05,0.36,17.9,16.37,0.268034
2017/11/23 14:10,0.36,17.9,16.39,0.267919
2017/11/23 14:15,0.36,17.9,16.39,0.267919
2017/11/23 14:20,0.36,17.8,16.39,0.266819
2017/11/23 14:25,0.36,17.8,16.39,0.266819
2017/11/23 14:30,0.36,17.8,16.37,0.266934
2017/11/23 14:35,0.36,17.8,16.34,0.267107
2017/11/23 14:40,0.36,17.8,16.29,0.267395
2017/11/23 14:45,0.36,17.8,16.29,0.267395
2017/11/23 14:50,0.36,17.8,16.29,0.267395
2017/11/23 14:55,0.36,17.8,16.27,0.26751
2017/11/23 15:00,0.36,17.8,16.25,0.267625
2017/11/23 15:05,0.36,17.8,16.22,0.267798
2017/11/23 15:10,0.36,17.8,16.2,0.267913
2017/11/23 15:15,0.36,17.7,16.2,0.266813
2017/11/23 15:20,0.36,17.7,16.15,0.267101
2017/11/23 15:25,0.36,17.7,16.15,0.267101
2017/11/23 15:30,0.36,17.7,16.13,0.267217
2017/11/23 15:35,0.36,17.7,16.1,0.267389
2017/11/23 15:40,0.36,17.7,16.08,0.267505
2017/11/23 15:45,0.36,17.7,16.1,0.267389
2017/11/23 15:50,0.36,17.7,16.1,0.267389
2017/11/23 15:55,0.36,17.7,16.13,0.267217
2017/11/23 16:00,0.36,17.6,16.1,0.266289
2017/11/23 16:05,0.36,17.6,16.1,0.266289
2017/11/23 16:10,0.36,17.6,16.13,0.266117
2017/11/23 16:15,0.36,17.6,16.15,0.266001
2017/11/23 16:20,0.36,17.6,16.15,0.266001
2017/11/23 16:25,0.36,17.6,16.1,0.266289
2017/11/23 16:30,0.36,17.6,16.08,0.266405
2017/11/23 16:35,0.359,17.6,16.06,0.26652
2017/11/23 16:40,0.36,17.6,16.06,0.26652
2017/11/23 16:45,0.36,17.6,16.06,0.26652
2017/11/23 16:50,0.359,17.6,16.1,0.266289
2017/11/23 16:55,0.36,17.6,16.13,0.266117
2017/11/23 17:00,0.36,17.6,16.15,0.266001
2017/11/23 17:05,0.359,17.5,16.15,0.264901
2017/11/23 17:10,0.36,17.5,16.2,0.264613
2017/11/23 17:15,0.359,17.5,16.22,0.264498
2017/11/23 17:20,0.359,17.5,16.25,0.264325
2017/11/23 17:25,0.359,17.5,16.27,0.26421
